      324000  10.538873  -1.530924   0.589463 
      325000  10.951694  -1.038108   0.350212 
      326000  10.486594  -1.009656   0.219620 
      327000  10.150589  -1.048550   0.321886 
      328000   9.744497  -0.922838  -0.010715 
      329000  10.527624  -0.695219   0.308341 
      330000  10.786138  -0.656572   0.403860 
      331000  11.005938  -0.983774   0.984419 
      332000  10.870644  -0.840302   1.271096 
      333000  10.719082  -0.977391   1.648690 
      334000  10.612077  -1.736115   2.108372 
      335000  10.334629  -1.803748   2.420195 
      336000  10.219903  -1.923049   2.591057 
      337000  10.390171  -1.691527   2.453283 
      338000  10.466069  -1.389893   2.555868 
      339000  10.347507  -1.659054   2.669087 
      340000  10.063168  -2.195959   3.006934 
      341000   9.396412  -2.502430   3.495473 
      342000   9.270476  -2.643070   3.470279 
      343000   9.117213  -2.721802   3.775422 
      344000   9.366780  -2.417490   4.088187 
      345000   8.869182  -2.601876   4.412610 
      346000   8.865104  -2.749938   4.654096 
      347000   8.507366  -2.687831   5.372313 
      348000   8.369197  -2.691153   5.416679 
      349000   8.661083  -3.055626   5.314681 
      350000   8.005888  -2.988483   5.971159 
      351000   7.888029  -3.154601   6.532044 
      352000   8.392864  -3.619299   6.129405 
      353000   8.003157  -3.704474   6.340288 
      354000   8.025533  -3.928108   6.585850 
      355000   7.338715  -4.132724   7.143353 
      356000   6.942924  -3.942955   7.710465 
      357000   6.632579  -3.541168   8.275657 
      358000   6.915651  -3.264124   8.971576 
      359000   6.545783  -2.931116   9.044703 
      360000   6.057374  -2.797328   9.553515 
      361000   5.938102  -2.669946   9.793582 
      362000   6.383953  -2.780695  10.098797 
      363000   6.163848  -2.996537  10.392459 
      364000   6.200783  -3.224955  10.369991 
      365000   5.938411  -2.903870  10.743051 
      366000   5.882172  -2.745994  10.611085 
      367000   5.935023  -2.980578  10.439394 
      368000   5.890601  -2.923221  10.176565 
      369000   5.931294  -3.100113  10.182220 
      370000   5.740472  -3.474592  10.038014 
      371000   5.166012  -3.865182   9.571952 
      372000   4.721327  -4.207509   9.508887 
      373000   4.293519  -4.118812  10.109722 
      374000   4.054855  -4.303378  10.210546 
      375000   3.565423  -4.065974  10.270084 
      376000   4.125967  -4.209554  10.630546 
      377000   3.655663  -4.489458  10.371872 
      378000   2.777260  -4.512814   9.986305 
      379000   2.709304  -4.962856  10.274384 
      380000   2.083377  -4.961756   9.930656 
      381000   1.442359  -4.777203   9.891519 
      382000   1.355868  -4.799305  10.095394 
      383000   1.147231  -4.441523  10.757196 
      384000   1.317797  -4.079463  11.076585 
      385000   1.044204  -4.009156  10.750832 
      386000   0.611069  -4.229128  10.632237 
      387000   0.409691  -4.203352  10.691545 
      388000   0.204728  -4.065024  10.668764 
      389000   0.370504  -4.153829  10.822131 
      390000   0.490195  -4.376802  10.494529 
      391000   0.339933  -4.677639  10.245545 
      392000  -0.640526  -4.784507  10.438887 
      393000  -1.247881  -4.673038  10.657249 
      394000  -1.760602  -5.052957  10.760204 
      395000  -2.304956  -5.546429  10.309932 
      396000  -3.324832  -5.560590   9.871044 
      397000  -3.928941  -5.426916   9.569757 
      398000  -4.487428  -5.218426   9.368448 
      399000  -4.573344  -5.137553   9.229065 
      400000  -5.003227  -5.646070   9.180722 
      401000  -5.095680  -5.639550   9.107731 
      402000  -5.327339  -5.449589   9.934149 
      403000  -5.610283  -6.008675  10.167762 
      404000  -5.446358  -5.954205  10.689284 
      405000  -5.173164  -5.500462  11.143373 
      406000  -4.974060  -5.799640  11.323138 
      407000  -5.589409  -5.753956  11.288589 
      408000  -6.008301  -5.707222  11.365218 
      409000  -6.493904  -5.436664  11.743288 
      410000  -6.683388  -4.661565  11.814743 
      411000  -7.587700  -4.715656  11.770963 
      412000  -8.267159  -4.513994  11.329823 
      413000  -8.400970  -3.804246  11.459567 
      414000  -8.938820  -3.526457  11.001440 
      415000  -9.420776  -2.958703  10.710751 
      416000  -9.566116  -2.606292  10.249782 
      417000 -10.091843  -2.710135  10.299991 
      418000 -10.315155  -2.011059  10.963248 
      419000 -10.503906  -1.541020  10.987636 
      420000 -10.437714  -1.595047  10.775245 
      421000 -10.554977  -1.886297  10.637794 
      422000 -10.151054  -1.855086  10.983738 
      423000  -9.817627  -1.653286  11.500259 
      424000  -9.737022  -1.009940  11.620387 
      425000  -9.613335  -1.009567  11.321148 
      426000  -9.451736  -1.342099  12.015034 
      427000  -9.716888  -1.298437  11.905989 
      428000  -9.661850  -1.270069  12.465686 
      429000  -9.479187  -1.262382  12.614597 
      430000  -9.164139  -1.666677  12.987413 
      431000  -8.702446  -1.620898  13.291198 
      432000  -8.142342  -1.798122  13.402040 
      433000  -7.932076  -2.263189  13.354104 
      434000  -7.890747  -2.182837  13.072831 
      435000  -8.059364  -3.078208  13.079731 
      436000  -8.713936  -2.558110  12.449686 
      437000  -8.900085  -2.510413  12.870248 
      438000  -8.891907  -2.197115  13.156919 
      439000  -8.886444  -1.878070  13.111860 
      440000  -8.748489  -1.655312  12.905792 
      441000  -8.734047  -1.634629  12.943609 
      442000  -8.499001  -1.398463  12.795783 
      443000  -8.354782  -1.178341  12.942905 
      444000  -8.100136  -1.258932  13.527324 
      445000  -7.746399  -1.226322  14.260066 
      446000  -7.146072  -1.160365  14.676233 
      447000  -7.263748  -1.300901  14.983081 
      448000  -7.379944  -1.193177  15.174425 
      449000  -7.567467  -0.837814  15.310333 
      450000  -7.681297  -0.692820  15.333512 
      451000  -7.739670  -0.770160  15.338045 
      452000  -7.988113  -0.976469  15.471605 
      453000  -8.004730  -1.279798  15.552591 
      454000  -8.139450  -1.597292  15.329237 
      455000  -7.870163  -2.004385  14.900797 
      456000  -7.741570  -3.026500  14.649891 
      457000  -7.721695  -3.489598  14.457794 
      458000  -7.623848  -3.364408  14.491072 
      459000  -7.785957  -3.785783  14.598529 
      460000  -7.822968  -3.412196  14.750115 
      461000  -7.997627  -3.394093  14.265722 
      462000  -7.557236  -3.366826  14.214237 
      463000  -6.982956  -3.655692  14.513080 
      464000  -6.742661  -3.963826  14.261997 
      465000  -6.443260  -4.377855  14.627532 
      466000  -6.517746  -4.362228  14.858341 
      467000  -6.456413  -4.413648  15.104593 
      468000  -6.346939  -4.368254  15.110171 
      469000  -6.107765  -4.777380  14.687307 
      470000  -6.355049  -5.413800  14.405266 
      471000  -6.544571  -5.621576  14.046540 
      472000  -6.410545  -5.153560  14.081219 
      473000  -6.687721  -4.923643  14.304142 
      474000  -6.343994  -4.918330  14.617447 
      475000  -6.013931  -5.270210  14.636436 
      476000  -5.767517  -5.658412  14.829280 
      477000  -5.773438  -5.224206  14.834085 
      478000  -5.674431  -4.939160  14.697809 
      479000  -5.480446  -5.388566  15.197490 
      480000  -5.582191  -5.405821  15.091384 
      481000  -5.276367  -5.422395  14.945689 
      482000  -5.247398  -5.601562  15.312352 
      483000  -5.033730  -5.597411  15.396780 
      484000  -5.274109  -6.058810  15.474311 
      485000  -5.159424  -6.149542  15.384716 
      486000  -5.128464  -6.532497  15.493984 
      487000  -5.213181  -6.784760  14.692404 
      488000  -4.828918  -6.705060  13.936902 
      489000  -4.729492  -7.166492  13.981255 
      490000  -4.289864  -7.078591  13.145308 
      491000  -4.133614  -7.206818  13.161683 
      492000  -4.121033  -7.119775  13.439766 
      493000  -4.011436  -6.679228  13.548340 
      494000  -4.331818  -6.722091  13.636793 
      495000  -4.301949  -6.750823  14.014438 
      496000  -3.758324  -6.909859  14.246654 
      497000  -3.473663  -6.883431  14.627455 
      498000  -3.149948  -6.979088  14.760036 
      499000  -2.659264  -6.970467  15.144909 
      500000  -2.742355  -7.143955  14.913770 
      501000  -2.839447  -7.022165  14.376022 
      502000  -2.360786  -7.047110  14.397346 
      503000  -2.139244  -6.659999  13.992174 
      504000  -2.167526  -6.675999  14.335119 
      505000  -2.295135  -6.735747  13.474029 
      506000  -2.568260  -6.798168  12.916019 
      507000  -2.678345  -6.622323  12.181067 
      508000  -2.940552  -6.274511  11.644074 
      509000  -3.510101  -6.288978  11.713837 
      510000  -3.664047  -6.317387  11.911084 
      511000  -3.237717  -6.231693  12.170811 
      512000  -2.819283  -6.285777  11.715768 
      513000  -2.832306  -6.190568  11.484975 
      514000  -2.113045  -5.784807  12.089238 
      515000  -1.883141  -5.368724  12.026806 
      516000  -1.943222  -4.938106  11.681524 
      517000  -1.630005  -4.872713  11.222000 
      518000  -1.759399  -4.829751  10.470630 
      519000  -1.704193  -4.953839  10.703335 
      520000  -1.982452  -4.823282  10.710105 
      521000  -2.539131  -4.489794  10.883971 
      522000  -3.194092  -4.211179  10.874414 
      523000  -3.197876  -3.783857  10.844275 
      524000  -3.199432  -4.155013  10.578023 
      525000  -2.610649  -4.034601  10.660941 
      526000  -2.604439  -3.998425  10.745003 
      527000  -2.519554  -3.564495  10.810321 
      528000  -2.484268  -3.074336  10.910156 
      529000  -1.784424  -3.121781  11.005189 
      530000  -1.600060  -3.049822  10.893513 
      531000  -1.371315  -3.318768  10.910988 
      532000  -1.157104  -3.284885  10.573257 
      533000  -0.905876  -2.831903  10.829646 
      534000  -0.490509  -2.334824  11.319923 
      535000   0.186768  -2.120798  11.528761 
      536000   0.485489  -1.958519  11.081705 
      537000   0.771118  -1.577447  10.954740 
      538000   1.209694  -1.310497  10.858451 
      539000   1.350632  -0.903882  10.808312 
      540000   1.484253  -0.784425  10.708199 
      541000   1.475616  -0.828491  10.598365 
      542000   2.013435  -0.837127  10.108325 
      543000   2.161003  -1.283687   9.783996 
      544000   2.450455  -1.490382  10.407613 
      545000   2.125999  -1.745825  10.745926 
      546000   1.808998  -1.362595  10.694930 
      547000   1.684349  -1.060431  10.714202 
      548000   1.682259  -0.991366  10.775186 
      549000   2.005089  -0.936267  11.085548 
      550000   2.284744  -1.026933  10.934427 
      551000   2.424660  -1.221855  10.958068 
      552000   2.336678  -1.177708  11.139411 
      553000   2.349960  -1.106540  11.160371 
      554000   2.054138  -1.259040  10.803153 
      555000   2.179466  -1.160805  10.501307 
      556000   2.119804  -1.315219  10.605676 
      557000   1.758301  -1.451246  10.324224 
      558000   1.668526  -1.358234  10.196335 
      559000   1.301048  -1.446957  10.172371 
      560000   1.712944  -1.418103  10.144255 
      561000   1.616745  -1.581016  10.388200 
      562000   1.347336  -1.485223   9.911549 
      563000   1.220016  -1.568904  10.194440 
      564000   1.282013  -1.806052  10.262529 
      565000   0.903175  -2.217858  10.508088 
      566000   0.674217  -2.782026  10.194835 
      567000   0.575439  -3.287841  10.185999 
      568000   0.013107  -3.878310   9.977147 
      569000  -0.351868  -4.179171   9.979085 
      570000  -0.742828  -4.310759   9.967933 
      571000  -0.774704  -4.616930  10.047000 
      572000  -0.916077  -4.876780  10.385329 
      573000  -1.218185  -5.139992  10.731229 
      574000  -1.954552  -5.327423  10.664279 
      575000  -2.325768  -5.350288  11.222653 
      576000  -2.655472  -5.332840  10.705928 
      577000  -2.649826  -5.166393  10.817565 
      578000  -2.484459  -5.423361  10.843488 
      579000  -3.029831  -5.488361  10.754763 
      580000  -3.046646  -5.778277  11.410358 
      581000  -3.051910  -5.834393  11.301672 
      582000  -3.077225  -5.869425  11.434825 
      583000  -3.223129  -6.228560  11.576015 
      584000  -3.507210  -6.364531  11.371074 
      585000  -3.545723  -6.718389  11.913445 
      586000  -3.764420  -7.024367  12.072549 
      587000  -3.850105  -7.050314  12.823606 
      588000  -3.911736  -7.002204  12.895989 
      589000  -3.711594  -6.616674  12.496657 
      590000  -3.847229  -6.414051  12.415449 
      591000  -4.568481  -6.360446  12.682339 
      592000  -5.034309  -6.066440  12.967802 
      593000  -5.201424  -6.076965  13.703738 
      594000  -5.177917  -6.175289  14.035526 
      595000  -5.228333  -6.026895  14.111426 
      596000  -5.344048  -5.674978  14.689844 
      597000  -5.694702  -5.553517  15.109295 
      598000  -5.589134  -5.429105  15.080749 
      599000  -5.453232  -5.269104  15.142657 
      600000  -5.643211  -5.243183  15.551194 
      601000  -5.545067  -4.943330  15.414830 
      602000  -5.976006  -4.989423  15.626875 
      603000  -6.030128  -4.719433  15.559338 
      604000  -5.638496  -4.930008  15.581234 
      605000  -5.716515  -4.650712  15.980947 
      606000  -4.982727  -4.461941  16.303072 
      607000  -4.491348  -4.675012  16.175396 
      608000  -4.673355  -4.837025  16.326862 
      609000  -4.770744  -5.175344  15.886981 
      610000  -4.835594  -4.848543  15.984066 
      611000  -4.850914  -5.119949  15.872522 
      612000  -4.352615  -5.091628  15.303258 
      613000  -4.349899  -5.113556  14.883195 
      614000  -4.593040  -5.126239  15.194430 
      615000  -4.181946  -4.976865  15.262691 
      616000  -3.922020  -4.820799  14.869596 
      617000  -3.979179  -4.692850  14.869506 
      618000  -3.225716  -4.470947  14.387783 
      619000  -2.835770  -4.475862  14.381600 
      620000  -3.113998  -4.348581  15.185598 
      621000  -3.401375  -3.719847  15.057410 
      622000  -3.150726  -4.020751  15.404483 
      623000  -3.092445  -4.280642  15.342368 
      624000  -2.734627  -4.184939  15.291443 
      625000  -2.591919  -4.115608  14.999606 
      626000  -2.129272  -4.213958  15.080869 
      627000  -2.040390  -4.338411  14.422746 
      628000  -2.041107  -4.496545  14.309442 
      629000  -1.707222  -4.346528  14.396811 
      630000  -1.564445  -4.127584  14.301085 
      631000  -1.479858  -4.054859  14.284416 
      632000  -1.037384  -3.943322  14.028943 
      633000  -0.603958  -3.878815  13.496555 
      634000  -0.551552  -3.509371  13.113544 
      635000  -0.636116  -3.592018  13.177694 
      636000  -0.904625  -3.998887  13.645267 
      637000  -0.968170  -3.837146  13.754472 
      638000  -0.806572  -3.830925  13.608890 
      639000  -0.594025  -3.402281  13.696473 
      640000  -0.573624  -3.142937  13.306659 
      641000  -0.692871  -3.162726  13.159486 
      642000  -0.687843  -3.032150  13.485802 
      643000  -0.646439  -2.719572  13.345984 
      644000  -0.463959  -2.553065  13.627790 
      645000  -0.831200  -2.649086  13.542923 
      646000  -1.080780  -2.743986  13.718552 
      647000  -1.116791  -2.499444  13.739777 
      648000  -0.733360  -1.985352  13.554929 
      649000  -0.683174  -2.241438  13.531930 
      650000  -1.335472  -2.314187  13.664467 
      651000  -1.133492  -2.405917  13.786483 
      652000  -1.277664  -2.768579  14.378890 
      653000  -1.676453  -2.851466  14.632268 
      654000  -2.051048  -3.325635  15.303349 
      655000  -1.928268  -3.368406  15.665336 
      656000  -1.849442  -3.461962  15.920423 
      657000  -1.987701  -3.375689  16.320719 
      658000  -2.878143  -3.223727  16.418438 
      659000  -3.583931  -3.565830  16.726545 
      660000  -3.948463  -3.537999  16.912403 
      661000  -4.386154  -3.226110  16.852489 
      662000  -4.372498  -3.249236  16.840265 
      663000  -4.722572  -3.039390  17.004412 
      664000  -4.848289  -3.376630  16.756653 
